date,region,coal,gas_naptha_and_diesel,hydro,lignite,nuclear,res_wind_solar_biomass_and_others,solar_gen_mu,thermal_coal_and_lignite,total,wind_genmu
2022-06-20,SR,486.0,9.0,41.0,62.0,63.0,285.0,,,946.0,
2022-06-20,WR,1127.0,4.0,27.0,14.0,33.0,234.0,,,1438.0,
2022-06-21,ER,549.0,0.0,120.0,0.0,0.0,5.0,,,675.0,
2022-06-21,NER,14.0,23.0,36.0,0.0,0.0,1.0,,,73.0,
2022-06-21,NR,686.0,21.0,247.0,28.0,20.0,119.0,,,1120.0,
2022-06-21,SR,467.0,9.0,45.0,61.0,62.0,315.0,,,959.0,
2022-06-21,WR,1154.0,3.0,32.0,15.0,33.0,220.0,,,1457.0,
2022-06-22,ER,595.0,0.0,121.0,0.0,0.0,5.0,,,721.0,
2022-06-22,NER,17.0,24.0,33.0,0.0,0.0,2.0,,,77.0,
2022-06-22,NR,757.0,21.0,224.0,30.0,21.0,130.0,,,1183.0,
2022-06-22,SR,501.0,8.0,55.0,62.0,62.0,287.0,,,974.0,
2022-06-22,WR,1217.0,3.0,36.0,15.0,33.0,104.0,,,1409.0,
2022-06-23,ER,606.0,0.0,116.0,0.0,0.0,6.0,,,728.0,
2022-06-23,NER,18.0,24.0,31.0,0.0,0.0,2.0,,,75.0,
2022-06-23,NR,804.0,21.0,233.0,31.0,24.0,138.0,,,1252.0,
2022-06-23,SR,530.0,8.0,52.0,66.0,63.0,290.0,,,1010.0,
2022-06-23,WR,1261.0,4.0,32.0,16.0,33.0,101.0,,,1446.0,
2022-06-24,ER,612.0,0.0,114.0,0.0,0.0,4.0,,,730.0,
2022-06-24,NER,17.0,24.0,32.0,0.0,0.0,0.0,,,73.0,
2022-06-24,NR,801.0,23.0,240.0,31.0,24.0,128.0,,,1246.0,
2022-06-24,SR,512.0,10.0,51.0,68.0,63.0,359.0,,,1063.0,
2022-06-24,WR,1259.0,6.0,29.0,15.0,33.0,118.0,,,1459.0,
2022-06-25,ER,590.0,0.0,113.0,0.0,0.0,4.0,,,707.0,
2022-06-25,NER,17.0,25.0,31.0,0.0,0.0,1.0,,,74.0,
2022-06-25,NR,810.0,23.0,258.0,28.0,24.0,134.0,,,1277.0,
2022-06-25,SR,499.0,10.0,48.0,66.0,67.0,341.0,,,1031.0,
2022-06-25,WR,1244.0,5.0,30.0,13.0,33.0,145.0,,,1471.0,
2022-06-26,ER,591.0,0.0,94.0,0.0,0.0,5.0,,,690.0,
2022-06-26,NER,16.0,24.0,31.0,0.0,0.0,1.0,,,72.0,
2022-06-26,NR,799.0,21.0,288.0,27.0,28.0,149.0,,,1313.0,
2022-06-26,SR,446.0,10.0,45.0,65.0,67.0,378.0,,,1011.0,
2022-06-26,WR,1243.0,3.0,27.0,13.0,33.0,138.0,,,1456.0,
2022-06-27,ER,603.0,0.0,113.0,0.0,0.0,5.0,,,721.0,
2022-06-27,NER,17.0,25.0,32.0,0.0,0.0,1.0,,,74.0,
2022-06-27,NR,813.0,26.0,324.0,28.0,28.0,140.0,,,1360.0,
2022-06-27,SR,494.0,9.0,60.0,68.0,67.0,342.0,,,1040.0,
2022-06-27,WR,1301.0,7.0,29.0,13.0,33.0,127.0,,,1510.0,
2022-06-28,ER,588.0,0.0,114.0,0.0,0.0,5.0,,,708.0,
2022-06-28,NER,17.0,24.0,33.0,0.0,0.0,0.0,,,74.0,
2022-06-28,NR,803.0,36.0,340.0,30.0,29.0,169.0,,,1407.0,
2022-06-28,SR,535.0,9.0,63.0,67.0,67.0,310.0,,,1051.0,
2022-06-28,WR,1327.0,9.0,30.0,13.0,33.0,151.0,,,1562.0,
2022-06-29,ER,562.0,0.0,117.0,0.0,0.0,5.0,,,684.0,
2022-06-29,NER,16.0,23.0,36.0,0.0,0.0,0.0,,,75.0,
2022-06-29,NR,754.0,31.0,344.0,30.0,28.0,193.0,,,1381.0,
2022-06-29,SR,529.0,10.0,53.0,101.0,67.0,330.0,,,1089.0,
2022-06-29,WR,1269.0,7.0,29.0,14.0,33.0,195.0,,,1546.0,
2022-06-30,ER,526.0,0.0,120.0,0.0,0.0,5.0,,,651.0,
2022-06-30,NER,13.0,23.0,35.0,0.0,0.0,0.0,,,72.0,
2022-06-30,NR,644.0,21.0,336.0,29.0,29.0,184.0,,,1244.0,
2022-06-30,SR,498.0,9.0,47.0,65.0,67.0,338.0,,,1024.0,
2022-06-30,WR,1152.0,7.0,25.0,14.0,33.0,191.0,,,1422.0,
2022-07-01,ER,541.0,0.0,118.0,0.0,0.0,6.0,,,664.0,
2022-07-01,NER,13.0,22.0,34.0,0.0,0.0,1.0,,,70.0,
2022-07-01,NR,627.0,15.0,343.0,28.0,30.0,113.0,,,1155.0,
2022-07-01,SR,491.0,9.0,47.0,65.0,67.0,363.0,,,1042.0,
2022-07-01,WR,1131.0,6.0,20.0,12.0,33.0,196.0,,,1399.0,
2022-07-02,ER,570.0,0.0,121.0,0.0,0.0,5.0,,,696.0,
2022-07-02,NER,16.0,23.0,35.0,0.0,0.0,1.0,,,75.0,
2022-07-02,NR,687.0,16.0,357.0,28.0,29.0,92.0,,,1208.0,
2022-07-02,SR,498.0,8.0,55.0,62.0,67.0,353.0,,,1042.0,
2022-07-02,WR,1105.0,5.0,24.0,12.0,33.0,141.0,,,1320.0,
2022-07-03,ER,546.0,0.0,119.0,0.0,0.0,4.0,,,669.0,
2022-07-03,NER,16.0,24.0,33.0,0.0,0.0,1.0,,,73.0,
2022-07-03,NR,670.0,16.0,357.0,26.0,29.0,91.0,,,1189.0,
2022-07-03,SR,450.0,9.0,53.0,55.0,67.0,343.0,,,977.0,
2022-07-03,WR,1084.0,4.0,21.0,12.0,33.0,138.0,,,1292.0,
2022-07-04,ER,582.0,0.0,122.0,0.0,0.0,5.0,,,710.0,
2022-07-04,NER,17.0,24.0,32.0,0.0,0.0,1.0,,,73.0,
2022-07-04,NR,734.0,17.0,361.0,28.0,29.0,111.0,,,1279.0,
2022-07-04,SR,486.0,9.0,71.0,58.0,67.0,355.0,,,1046.0,
2022-07-04,WR,1161.0,6.0,24.0,11.0,33.0,113.0,,,1349.0,
2022-07-05,ER,575.0,0.0,120.0,0.0,0.0,5.0,,,699.0,
2022-07-05,NER,17.0,23.0,32.0,0.0,0.0,1.0,,,73.0,
2022-07-05,NR,765.0,20.0,363.0,29.0,29.0,128.0,,,1334.0,
2022-07-05,SR,478.0,9.0,80.0,53.0,67.0,362.0,,,1050.0,
2022-07-05,WR,1181.0,8.0,28.0,10.0,33.0,127.0,,,1387.0,
2022-07-06,ER,563.0,0.0,116.0,0.0,0.0,5.0,,,684.0,
2022-07-06,NER,14.0,24.0,31.0,0.0,0.0,0.0,,,69.0,
2022-07-06,NR,762.0,24.0,363.0,30.0,29.0,99.0,,,1307.0,
2022-07-06,SR,479.0,9.0,92.0,55.0,68.0,310.0,,,1011.0,
2022-07-06,WR,1178.0,8.0,35.0,9.0,33.0,100.0,,,1362.0,
2022-07-07,ER,580.0,0.0,111.0,0.0,0.0,5.0,,,695.0,
2022-07-07,NER,14.0,24.0,30.0,0.0,0.0,1.0,,,69.0,
2022-07-07,NR,765.0,26.0,354.0,28.0,29.0,118.0,,,1321.0,
2022-07-07,SR,470.0,8.0,91.0,60.0,67.0,338.0,,,1034.0,
2022-07-07,WR,1185.0,6.0,28.0,10.0,33.0,148.0,,,1410.0,
2022-07-08,ER,595.0,0.0,109.0,0.0,0.0,5.0,,,709.0,
2022-07-08,NER,17.0,28.0,30.0,0.0,0.0,0.0,,,76.0,
2022-07-08,NR,763.0,21.0,353.0,28.0,29.0,128.0,,,1322.0,
2022-07-08,SR,431.0,9.0,87.0,60.0,68.0,354.0,,,1009.0,
2022-07-08,WR,1176.0,3.0,25.0,10.0,33.0,180.0,,,1427.0,
2022-07-09,ER,551.0,0.0,110.0,0.0,0.0,5.0,,,665.0,
2022-07-09,NER,14.0,29.0,29.0,0.0,0.0,1.0,,,74.0,
2022-07-09,NR,718.0,21.0,349.0,27.0,29.0,133.0,,,1277.0,
2022-07-09,SR,383.0,9.0,87.0,57.0,68.0,362.0,,,964.0,
2022-07-09,WR,1095.0,2.0,22.0,7.0,33.0,198.0,,,1359.0,
2022-07-10,ER,516.0,0.0,106.0,0.0,0.0,5.0,,,627.0,
2022-07-10,NER,14.0,30.0,30.0,0.0,0.0,1.0,,,75.0,
2022-07-10,NR,665.0,21.0,344.0,25.0,29.0,115.0,,,1200.0,
2022-07-10,SR,325.0,9.0,80.0,52.0,68.0,360.0,,,894.0,
2022-07-10,WR,1003.0,2.0,20.0,7.0,33.0,221.0,,,1286.0,
2022-07-11,ER,554.0,0.0,108.0,0.0,0.0,4.0,,,666.0,
2022-07-11,NER,14.0,29.0,32.0,0.0,0.0,1.0,,,75.0,
2022-07-11,NR,716.0,20.0,365.0,26.0,29.0,131.0,,,1288.0,
2022-07-11,SR,346.0,9.0,89.0,56.0,68.0,371.0,,,938.0,
2022-07-11,WR,1047.0,3.0,23.0,5.0,26.0,208.0,,,1312.0,
2022-07-12,ER,557.0,0.0,109.0,0.0,0.0,4.0,,,670.0,
2022-07-12,NER,15.0,29.0,33.0,0.0,0.0,1.0,,,78.0,
2022-07-12,NR,730.0,20.0,373.0,24.0,29.0,139.0,,,1316.0,
2022-07-12,SR,341.0,8.0,100.0,56.0,68.0,398.0,,,971.0,
2022-07-12,WR,1051.0,3.0,29.0,4.0,8.0,214.0,,,1310.0,
2022-07-13,ER,570.0,0.0,116.0,0.0,0.0,5.0,,,690.0,
2022-07-13,NER,16.0,29.0,32.0,0.0,0.0,1.0,,,78.0,
2022-07-13,NR,747.0,21.0,359.0,27.0,29.0,135.0,,,1319.0,
2022-07-13,SR,340.0,9.0,113.0,55.0,68.0,377.0,,,961.0,
2022-07-13,WR,1060.0,4.0,31.0,5.0,12.0,180.0,,,1292.0,
2022-07-14,ER,555.0,0.0,122.0,0.0,0.0,4.0,,,681.0,
2022-07-14,NER,15.0,28.0,32.0,0.0,0.0,1.0,,,77.0,
2022-07-14,NR,702.0,17.0,365.0,27.0,29.0,131.0,,,1271.0,
2022-07-14,SR,344.0,8.0,117.0,55.0,67.0,407.0,,,998.0,
2022-07-14,WR,1042.0,3.0,39.0,5.0,21.0,126.0,,,1236.0,
2022-07-15,ER,525.0,0.0,116.0,0.0,0.0,5.0,,,646.0,
2022-07-15,NER,14.0,29.0,31.0,0.0,0.0,1.0,,,75.0,
2022-07-15,NR,698.0,15.0,365.0,27.0,29.0,123.0,,,1257.0,
2022-07-15,SR,385.0,9.0,131.0,59.0,61.0,395.0,,,1039.0,
2022-07-15,WR,1061.0,3.0,47.0,6.0,20.0,135.0,,,1271.0,
2022-07-16,ER,532.0,0.0,103.0,0.0,0.0,4.0,,,639.0,
2022-07-16,NER,14.0,28.0,30.0,0.0,0.0,1.0,,,72.0,
2022-07-16,NR,710.0,15.0,367.0,27.0,29.0,137.0,,,1287.0,
2022-07-16,SR,389.0,8.0,140.0,59.0,58.0,362.0,,,1015.0,
2022-07-16,WR,1062.0,3.0,62.0,8.0,20.0,181.0,,,1336.0,
2022-07-17,ER,499.0,0.0,111.0,0.0,0.0,4.0,,,614.0,
2022-07-17,NER,14.0,28.0,28.0,0.0,0.0,1.0,,,70.0,
2022-07-17,NR,682.0,16.0,366.0,26.0,29.0,112.0,,,1230.0,
2022-07-17,SR,356.0,9.0,141.0,55.0,58.0,292.0,,,911.0,
2022-07-17,WR,1032.0,3.0,51.0,8.0,21.0,188.0,,,1302.0,
2022-07-18,ER,568.0,0.0,112.0,0.0,0.0,5.0,,,685.0,
2022-07-18,NER,17.0,30.0,26.0,0.0,0.0,1.0,,,73.0,
2022-07-18,NR,777.0,16.0,360.0,24.0,29.0,90.0,,,1297.0,
2022-07-18,SR,407.0,9.0,148.0,60.0,62.0,263.0,,,949.0,
2022-07-18,WR,1078.0,3.0,61.0,8.0,30.0,152.0,,,1333.0,
2022-07-19,ER,563.0,0.0,119.5,0.0,0.0,4.5,,,687.0,
2022-07-19,NER,16.0,29.0,29.5,0.0,0.0,0.5,,,74.5,
2022-07-19,NR,778.5,17.5,343.0,23.5,29.0,158.5,,,1350.0,
2022-07-19,SR,457.5,9.0,132.0,63.5,67.5,258.5,,,988.0,
2022-07-19,WR,1071.0,4.0,85.0,8.5,34.0,173.0,,,1374.5,
2022-07-21,ER,498.0,0.0,129.0,0.0,0.0,4.0,,,631.0,
2022-07-21,NER,14.0,28.0,36.0,0.0,0.0,0.0,,,78.0,
2022-07-21,NR,656.0,16.0,340.0,24.0,29.0,174.0,,,1239.0,
2022-07-21,SR,437.0,9.0,131.0,61.0,68.0,241.0,,,947.0,
2022-07-21,WR,971.0,3.0,106.0,10.0,40.0,197.0,,,1328.0,
2022-07-22,ER,532.0,0.0,128.0,0.0,0.0,4.0,,,664.0,
2022-07-22,NER,15.0,29.0,33.0,0.0,0.0,1.0,,,78.0,
2022-07-22,NR,693.0,16.0,337.0,25.0,29.0,125.0,,,1226.0,
2022-07-22,SR,446.0,9.0,148.0,62.0,67.0,222.0,,,955.0,
2022-07-22,WR,1010.0,3.0,102.0,12.0,40.0,169.0,,,1337.0,
2022-07-23,ER,524.0,0.0,129.0,0.0,0.0,5.0,,,658.0,
2022-07-23,NER,15.0,29.0,32.0,0.0,0.0,1.0,,,78.0,
2022-07-23,NR,696.0,16.0,332.0,27.0,29.0,101.0,,,1202.0,
2022-07-23,SR,411.0,9.0,141.0,59.0,68.0,282.0,,,969.0,
2022-07-23,WR,997.0,3.0,96.0,12.0,40.0,175.0,,,1323.0,
2022-07-24,ER,498.0,0.0,128.0,0.0,0.0,4.0,,,630.0,
2022-07-24,NER,13.0,29.0,34.0,0.0,0.0,1.0,,,76.0,
2022-07-24,NR,677.0,16.0,344.0,27.0,29.0,125.0,,,1219.0,
2022-07-24,SR,368.0,9.0,145.0,57.0,49.0,278.0,,,906.0,
2022-07-24,WR,899.0,3.0,92.0,10.0,40.0,207.0,,,1252.0,
2022-07-25,ER,540.0,0.0,128.0,0.0,0.0,5.0,,,672.0,
2022-07-25,NER,14.0,29.0,34.0,0.0,0.0,1.0,,,78.0,
2022-07-25,NR,699.0,18.0,353.0,27.0,27.0,124.0,,,1250.0,
2022-07-25,SR,427.0,9.0,155.0,67.0,46.0,240.0,,,944.0,
2022-07-25,WR,959.0,17.0,102.0,9.0,40.0,191.0,,,1318.0,
2022-07-26,ER,582.0,0.0,133.0,0.0,0.0,5.0,,,720.0,
2022-07-26,NER,18.0,30.0,35.0,0.0,0.0,0.0,,,83.0,
2022-07-26,NR,759.0,19.0,367.0,26.0,25.0,95.0,,,1290.0,
2022-07-26,SR,464.0,9.0,164.0,59.0,46.0,151.0,,,894.0,
2022-07-26,WR,1032.0,5.0,108.0,10.0,40.0,123.0,,,1318.0,
2022-07-27,ER,597.0,0.0,133.0,0.0,0.0,5.0,,,734.0,
2022-07-27,NER,17.0,30.0,35.0,0.0,0.0,1.0,,,82.0,
2022-07-27,NR,790.0,19.0,365.0,25.0,25.0,95.0,,,1318.0,
2022-07-27,SR,476.0,9.0,160.0,55.0,46.0,150.0,,,896.0,
2022-07-27,WR,1030.0,5.0,113.0,9.0,39.0,123.0,,,1319.0,
2022-07-28,ER,590.0,0.0,133.0,0.0,0.0,5.0,,,728.0,
2022-07-28,NER,17.0,30.0,35.0,0.0,0.0,1.0,,,82.0,
2022-07-28,NR,771.0,20.0,360.0,26.0,28.0,124.0,,,1328.0,
2022-07-28,SR,480.0,8.0,155.0,56.0,47.0,172.0,,,918.0,
2022-07-28,WR,1019.0,5.0,113.0,11.0,32.0,111.0,,,1291.0,
2022-07-29,ER,594.0,0.0,135.0,0.0,0.0,5.0,,,734.0,
2022-07-29,NER,17.0,30.0,34.0,0.0,0.0,1.0,,,81.0,
2022-07-29,NR,768.0,19.0,299.0,27.0,29.0,155.0,,,1298.0,
2022-07-29,SR,506.0,9.0,137.0,59.0,47.0,168.0,,,925.0,
2022-07-29,WR,1048.0,5.0,111.0,11.0,33.0,119.0,,,1327.0,
2022-07-30,ER,569.0,0.0,135.0,0.0,0.0,5.0,,,709.0,
2022-07-30,NER,15.0,30.0,33.0,0.0,0.0,0.0,,,79.0,
2022-07-30,NR,688.0,16.0,356.0,26.0,29.0,156.0,,,1271.0,
2022-07-30,SR,484.0,10.0,126.0,62.0,47.0,182.0,,,911.0,
2022-07-30,WR,1036.0,2.0,107.0,11.0,33.0,150.0,,,1340.0,
2022-07-31,ER,532.0,0.0,129.0,0.0,0.0,4.0,,,665.0,
2022-07-31,NER,12.0,30.0,35.0,0.0,0.0,0.0,,,78.0,
2022-07-31,NR,640.0,16.0,339.0,26.0,29.0,172.0,,,1222.0,
2022-07-31,SR,454.0,10.0,126.0,57.0,46.0,180.0,,,872.0,
2022-07-31,WR,967.0,3.0,94.0,11.0,33.0,183.0,,,1291.0,
2022-08-01,ER,547.0,0.0,125.0,0.0,0.0,5.0,,,677.0,
2022-08-01,NER,10.0,30.0,41.0,0.0,0.0,0.0,,,81.0,
2022-08-01,NR,686.0,16.0,343.0,30.0,29.0,142.0,,,1246.0,
2022-08-01,SR,454.0,9.0,131.0,60.0,47.0,226.0,,,928.0,
2022-08-01,WR,1028.0,4.0,97.0,10.0,33.0,184.0,,,1355.0,
2022-08-02,ER,564.0,0.0,132.0,0.0,0.0,4.0,,,701.0,
2022-08-02,NER,11.0,30.0,38.0,0.0,0.0,1.0,,,79.0,
2022-08-02,NR,740.0,18.0,353.0,31.0,29.0,147.0,,,1319.0,
2022-08-02,SR,438.0,9.0,154.0,61.0,47.0,268.0,,,977.0,
2022-08-02,WR,1098.0,8.0,82.0,11.0,33.0,129.0,,,1361.0,
2022-08-03,ER,573.0,0.0,123.0,0.0,0.0,5.0,,,701.0,
2022-08-03,NER,14.0,30.0,37.0,0.0,0.0,1.0,,,81.0,
2022-08-03,NR,790.0,19.0,355.0,31.0,29.0,132.0,,,1357.0,
2022-08-03,SR,472.0,9.0,157.0,63.0,47.0,235.0,,,982.0,
2022-08-03,WR,1148.0,6.0,90.0,12.0,33.0,75.0,,,1364.0,
2022-08-04,ER,564.0,0.0,126.0,0.0,0.0,5.0,,,696.0,
2022-08-04,NER,17.0,31.0,36.0,0.0,0.0,1.0,,,85.0,
2022-08-04,NR,772.0,18.0,364.0,34.0,29.0,115.0,,,1332.0,
2022-08-04,SR,491.0,8.0,148.0,58.0,47.0,234.0,,,987.0,
2022-08-04,WR,1139.0,8.0,79.0,11.0,33.0,58.0,,,1328.0,
2022-08-05,ER,560.0,0.0,137.0,0.0,0.0,5.0,,,702.0,
2022-08-05,NER,16.0,30.0,35.0,0.0,0.0,1.0,,,82.0,
2022-08-05,NR,737.0,17.0,345.0,32.0,30.0,113.0,,,1274.0,
2022-08-05,SR,440.0,9.0,146.0,60.0,47.0,337.0,,,1039.0,
2022-08-05,WR,1109.0,7.0,73.0,11.0,33.0,63.0,,,1296.0,
2022-08-06,ER,561.0,0.0,131.0,0.0,0.0,4.0,,,696.0,
2022-08-06,NER,15.0,29.0,34.0,0.0,0.0,1.0,,,80.0,
2022-08-06,NR,698.0,16.0,369.0,32.0,29.0,119.0,,,1264.0,
2022-08-06,SR,395.0,9.0,151.0,57.0,47.0,370.0,,,1028.0,
2022-08-06,WR,1089.0,4.0,68.0,11.0,32.0,87.0,,,1291.0,
2022-08-07,ER,527.0,0.0,135.0,0.0,0.0,4.0,,,667.0,
2022-08-07,NER,14.0,31.0,31.0,0.0,0.0,1.0,,,77.0,
2022-08-07,NR,634.0,16.0,371.0,33.0,29.0,108.0,,,1191.0,
2022-08-07,SR,349.0,9.0,152.0,55.0,47.0,369.0,,,981.0,
2022-08-07,WR,1021.0,6.0,66.0,11.0,32.0,91.0,,,1227.0,
2022-08-08,ER,549.0,0.0,129.0,0.0,0.0,4.0,,,682.0,
2022-08-08,NER,15.0,30.0,34.0,0.0,0.0,1.0,,,80.0,
2022-08-08,NR,702.0,16.0,368.0,31.0,24.0,116.0,,,1256.0,
2022-08-08,SR,351.0,8.0,171.0,55.0,47.0,370.0,,,1002.0,
2022-08-08,WR,1037.0,7.0,68.0,11.0,36.0,97.0,,,1255.0,
2022-08-09,ER,537.0,0.0,131.0,0.0,0.0,4.0,,,672.0,
2022-08-09,NER,15.0,29.0,32.0,0.0,0.0,1.0,,,76.0,
2022-08-09,NR,741.0,15.0,355.0,27.0,24.0,146.0,,,1310.0,
2022-08-09,SR,363.0,8.0,173.0,48.0,47.0,378.0,,,1017.0,
2022-08-09,WR,1007.0,3.0,66.0,10.0,39.0,126.0,,,1252.0,
2022-08-10,ER,541.0,0.0,132.0,0.0,0.0,4.0,,,676.0,
2022-08-10,NER,15.0,28.0,31.0,0.0,0.0,0.0,,,74.0,
2022-08-10,NR,755.0,16.0,342.0,17.0,25.0,154.0,,,1309.0,
2022-08-10,SR,370.0,8.0,179.0,44.0,47.0,402.0,,,1050.0,
2022-08-10,WR,974.0,6.0,78.0,11.0,39.0,146.0,,,1254.0,
2022-08-11,ER,500.0,0.0,132.0,0.0,0.0,4.0,,,635.0,
2022-08-11,NER,13.0,29.0,33.0,0.0,0.0,1.0,,,76.0,
2022-08-11,NR,677.0,16.0,357.0,24.0,25.0,154.0,,,1252.0,
2022-08-11,SR,383.0,7.0,175.0,43.0,47.0,408.0,,,1064.0,
2022-08-11,WR,872.0,2.0,78.0,10.0,40.0,153.0,,,1155.0,
2022-08-12,ER,519.0,0.0,131.0,0.0,0.0,4.0,,,655.0,
2022-08-12,NER,14.0,30.0,32.0,0.0,0.0,1.0,,,76.0,
2022-08-12,NR,749.0,19.0,362.0,26.0,25.0,133.0,,,1313.0,
2022-08-12,SR,404.0,7.0,183.0,48.0,47.0,383.0,,,1071.0,
2022-08-12,WR,890.0,2.0,82.0,10.0,40.0,192.0,,,1216.0,
2022-08-13,ER,545.0,0.0,128.0,0.0,0.0,4.0,,,677.0,
2022-08-13,NER,16.0,30.0,32.0,0.0,0.0,0.0,,,77.0,
2022-08-13,NR,774.0,16.0,400.0,25.0,25.0,97.0,,,1337.0,
2022-08-13,SR,432.0,9.0,189.0,51.0,47.0,319.0,,,1046.0,
2022-08-13,WR,913.0,2.0,87.0,9.0,40.0,234.0,,,1285.0,
2022-08-14,ER,504.0,0.0,125.0,0.0,0.0,4.0,,,633.0,
2022-08-14,NER,14.0,29.0,32.0,0.0,0.0,0.0,,,75.0,
2022-08-14,NR,699.0,16.0,399.0,23.0,26.0,143.0,,,1305.0,
2022-08-14,SR,390.0,9.0,187.0,46.0,47.0,269.0,,,948.0,
2022-08-14,WR,861.0,4.0,78.0,10.0,40.0,239.0,,,1232.0,
2022-08-15,ER,461.0,0.0,132.0,0.0,0.0,4.0,,,597.0,
2022-08-15,NER,13.0,29.0,32.0,0.0,0.0,0.0,,,75.0,
2022-08-15,NR,634.0,15.0,369.0,23.0,29.0,105.0,,,1175.0,
2022-08-15,SR,386.0,8.0,173.0,49.0,47.0,235.0,,,897.0,
2022-08-15,WR,812.0,5.0,79.0,11.0,40.0,173.0,,,1120.0,
2022-08-16,ER,513.0,0.0,134.0,0.0,0.0,5.0,,,652.0,
2022-08-16,NER,15.0,29.0,31.0,0.0,0.0,1.0,,,76.0,
2022-08-16,NR,664.0,16.0,370.0,27.0,30.0,145.0,,,1252.0,
2022-08-16,SR,450.0,7.0,178.0,57.0,47.0,227.0,,,966.0,
2022-08-16,WR,903.0,3.0,85.0,11.0,40.0,158.0,,,1200.0,
2022-08-17,ER,550.0,0.0,138.0,0.0,0.0,5.0,,,693.0,
2022-08-17,NER,16.0,29.0,30.0,0.0,0.0,1.0,,,76.0,
2022-08-17,NR,735.0,18.0,398.0,30.0,30.0,106.0,,,1317.0,
2022-08-17,SR,481.0,8.0,183.0,58.0,44.0,251.0,,,1025.0,
2022-08-17,WR,953.0,5.0,76.0,8.0,40.0,227.0,,,1310.0,
2022-08-18,ER,558.0,0.0,131.0,0.0,0.0,5.0,,,694.0,
2022-08-18,NER,16.0,29.0,31.0,0.0,0.0,1.0,,,76.0,
2022-08-18,NR,766.0,18.0,408.0,21.0,30.0,164.0,,,1407.0,
2022-08-18,SR,510.0,8.0,182.0,59.0,42.0,261.0,,,1061.0,
2022-08-18,WR,956.0,6.0,78.0,8.0,40.0,221.0,,,1309.0,
2022-08-19,ER,558.0,0.0,127.0,0.0,0.0,4.0,,,689.0,
2022-08-19,NER,16.0,29.0,31.0,0.0,0.0,1.0,,,77.0,
2022-08-19,NR,787.0,18.0,407.0,21.0,30.0,170.0,,,1433.0,
2022-08-19,SR,510.0,8.0,177.0,58.0,44.0,281.0,,,1078.0,
2022-08-19,WR,940.0,9.0,83.0,9.0,40.0,191.0,,,1271.0,
2022-08-20,ER,507.0,0.0,136.0,0.0,0.0,4.0,,,647.0,
2022-08-20,NER,14.0,29.0,29.0,0.0,0.0,1.0,,,72.0,
2022-08-20,NR,754.0,16.0,400.0,31.0,30.0,143.0,,,1373.0,
2022-08-20,SR,491.0,8.0,176.0,43.0,45.0,284.0,,,1048.0,
2022-08-20,WR,941.0,8.0,83.0,9.0,36.0,156.0,,,1233.0,
2022-08-21,ER,498.0,0.0,134.0,0.0,0.0,4.0,,,636.0,
2022-08-21,NER,14.0,29.0,29.0,0.0,0.0,1.0,,,73.0,
2022-08-21,NR,705.0,15.0,410.0,31.0,30.0,139.0,,,1330.0,
2022-08-21,SR,446.0,8.0,161.0,52.0,45.0,327.0,,,1038.0,
2022-08-21,WR,914.0,8.0,81.0,7.0,32.0,181.0,,,1225.0,
2022-08-22,ER,500.0,0.0,142.0,0.0,0.0,5.0,,,647.0,
2022-08-22,NER,15.0,29.0,31.0,0.0,0.0,1.0,,,75.0,
2022-08-22,NR,759.0,16.0,411.0,29.0,28.0,136.0,,,1379.0,
2022-08-22,SR,437.0,8.0,166.0,52.0,42.0,371.0,,,1076.0,
2022-08-22,WR,983.0,6.0,83.0,5.0,32.0,217.0,,,1327.0,
2022-08-23,ER,511.0,0.0,140.0,0.0,0.0,5.0,,,657.0,
2022-08-23,NER,16.0,29.0,30.0,0.0,0.0,1.0,,,75.0,
2022-08-23,NR,778.0,16.0,335.0,29.0,30.0,129.0,,,1317.0,
2022-08-23,SR,469.0,8.0,182.0,54.0,47.0,367.0,,,1126.0,
2022-08-23,WR,1018.0,5.0,82.0,2.0,32.0,239.0,,,1379.0,
2022-08-24,ER,527.0,0.0,134.0,0.0,0.0,5.0,,,666.0,
2022-08-24,NER,17.0,29.0,31.0,0.0,0.0,1.0,,,77.0,
2022-08-24,NR,719.0,17.0,390.0,29.0,30.0,124.0,,,1309.0,
2022-08-24,SR,511.0,7.0,181.0,52.0,47.0,285.0,,,1082.0,
2022-08-24,WR,1046.0,7.0,82.0,1.0,33.0,227.0,,,1397.0,
2022-08-25,ER,531.0,0.0,139.0,0.0,0.0,5.0,,,676.0,
2022-08-25,NER,17.0,28.0,29.0,0.0,0.0,1.0,,,75.0,
2022-08-25,NR,736.0,19.0,392.0,26.0,30.0,152.0,,,1297.0,
2022-08-25,SR,519.0,7.0,188.0,56.0,47.0,233.0,,,1050.0,
2022-08-25,WR,1069.0,8.0,91.0,1.0,35.0,148.0,,,1352.0,
2022-08-26,ER,558.0,0.0,140.0,0.0,0.0,5.0,,,702.0,
2022-08-26,NER,18.0,29.0,27.0,0.0,0.0,1.0,,,75.0,
2022-08-26,NR,804.0,19.0,391.0,25.0,30.0,139.0,,,1410.0,
2022-08-26,SR,523.0,6.0,189.0,56.0,47.0,193.0,,,1014.0,
2022-08-26,WR,1125.0,7.0,101.0,2.0,39.0,113.0,,,1387.0,
2022-08-27,ER,570.0,0.0,132.0,0.0,0.0,5.0,,,706.0,
2022-08-27,NER,17.0,28.0,29.0,0.0,0.0,0.0,,,75.0,
